song_id,File,genres,moods,tags,bpm,tune,mode,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,chroma_13,chroma_14,chroma_15,chroma_16,chroma_17,chroma_18,chroma_19,chroma_20,chroma_21,chroma_22,chroma_23,chroma_24,chroma_25,chroma_26,chroma_27,chroma_28,chroma_29,chroma_30,chroma_31,chroma_32,chroma_33,chroma_34,chroma_35,chroma_36,chroma_37,chroma_38,chroma_39,chroma_40,chroma_41,chroma_42,chroma_43,chroma_44,chroma_45,chroma_46,chroma_47,chroma_48,chroma_49,melspectrogram,spectral_centroid
11,Bebra.mp3,Alternative Rock,Angry,лджжэбж,93,C#,minor,-242.42479,166.80063,15.760911,15.32388,3.5787218,19.540127,-2.157004,3.869235,2.134881,5.3663344,-0.73010635,4.142255,4.6225386,6.169784,3.7228997,2.1286209,3.9977639,0.64601904,4.5922475,-1.786136,0.91468775,-0.5405945,-0.40235555,-3.7570486,-3.0360646,2.7523513,4.8910513,4.738032,2.8129497,2.398936,2.8297768,-0.3078204,-1.5293833,0.50853306,-2.4555323,-5.884999,-5.3735948,3.020728,2.8169477,-1.3849691,-3.4702153,-4.144762,-3.504404,0.117453784,2.877706,-2.6360607,-7.0616183,-3.5284994,1.0814974,3.0953722,0.48132557,0.50821924,0.5444948,0.5792541,0.61906546,0.6552213,0.63904965,0.59040755,0.55699635,0.5405156,0.5373207,0.5494347,0.57949626,0.6174629,0.6108638,0.59634054,0.5909388,0.5841378,0.5649804,0.53464615,0.5159582,0.49585494,0.47019917,0.4489492,0.43421435,0.4250355,0.41921517,0.4144038,0.40973654,0.4086066,0.40521452,0.4094659,0.4380501,0.483273,0.4969036,0.46860588,0.43667242,0.42586592,0.42379203,0.4198518,0.4173108,0.41639724,0.42305696,0.4248882,0.43771634,0.47213954,0.47565624,0.47719747,0.46370193,0.465806,8.887351,1499.1574489900563
12,Beware  Shoegaze x Altenrative rock type beat.mp3,"Alternative Rock, Pop Rock","Dark, Soulful","pop rock, shoegaze, alternative rock, quannnic, hardrock type beat",137,E,minor,-138.86415,165.05588,-30.601904,41.850677,6.675282,17.850883,0.26260552,14.794212,-0.49048778,12.110919,-0.8390044,3.376464,0.82768553,-2.5644605,-1.6925617,-2.1591873,-0.2735573,-2.8644638,1.7278308,-3.3691878,-1.043145,-1.2882023,1.9976046,-2.5152779,-1.8500783,-0.6928746,-2.177283,-2.9607074,-1.6041927,-1.3150449,-2.7205908,-3.0702264,-1.5903974,0.11234882,-1.8012637,-3.314853,-2.3555412,-2.00315,-3.6615021,-1.1343429,0.080467984,1.1054899,-0.34726653,-0.9079315,-0.846733,-2.0599031,-1.4535527,-0.95086646,-0.55042714,-0.8652135,0.56323975,0.53949845,0.51641834,0.4986477,0.48948023,0.48441893,0.4800841,0.4772884,0.49994174,0.52939713,0.54484034,0.5385497,0.5437936,0.5577693,0.5694359,0.5817907,0.5992863,0.6236223,0.64384043,0.6237259,0.60153407,0.58980775,0.5732674,0.56221455,0.564246,0.5815799,0.58559,0.58090997,0.5950806,0.62156016,0.63165563,0.6164311,0.58636963,0.5662324,0.5615724,0.5483485,0.5473996,0.559254,0.58148754,0.5853242,0.5533388,0.53189313,0.5229339,0.5223404,0.52663934,0.5558321,0.5978391,0.64627194,0.6139185,0.58580583,12.878184,2064.9254863483925
13,CALL  POP ROCK x EMO TYPE BEAT.mp3,"Alternative Rock, Pop Rock","Sad, Soulful","pop rock, alternative rock, pop punk type beat, punk rock type beat, emo rock",150,E,major,-90.89474,132.53433,-46.73611,53.204247,1.9238652,28.722836,-3.457901,17.314035,2.1280088,11.347715,-1.978431,-3.2279027,-3.1857154,-2.2500238,-4.153127,-1.1918864,-4.281956,-0.66508585,-2.6255763,-2.9640849,-3.713594,-5.5365953,-2.9016187,-0.10724383,4.173083,6.9648895,7.0640936,2.8833253,-0.11173754,-5.440495,-7.1968174,-5.0761395,-2.4313328,1.6520492,3.369219,-1.8689678,-5.263875,-5.69116,-0.71433604,1.4953538,-1.8482772,-5.4861507,-6.183929,-3.5995836,-2.151432,-4.864276,-4.3351374,-0.6495871,1.6533276,3.3712971,0.42223108,0.40190017,0.40223002,0.4109402,0.413705,0.40296075,0.39313626,0.42062554,0.4348079,0.4484565,0.47924864,0.54498506,0.6405552,0.6794079,0.6878518,0.7325469,0.77530986,0.7742835,0.7031897,0.6451399,0.59790474,0.5571819,0.49586648,0.4377573,0.40733087,0.41430214,0.3656791,0.33031675,0.3366474,0.33445027,0.31317654,0.31941497,0.34503484,0.37844658,0.37117237,0.35739994,0.36646676,0.36938632,0.36766976,0.36866808,0.38563034,0.43190357,0.45345238,0.43448094,0.47305977,0.58784294,0.66682,0.53203887,0.4447656,0.43217453,15.43375,2765.550051317131
14,Cold carti + тринадцать карат type beat падший ангел.mp3,Alternative Rock,Sad,"cold carti, тринадцать карат",120,F,minor,-105.54682,139.27696,-18.841125,30.293503,13.316383,22.425745,-3.6604908,9.55113,3.0377462,14.2419815,0.9148901,5.170097,0.6457405,6.487116,0.6906615,-0.8213688,-11.347384,-5.794771,-3.904994,-3.8874352,-3.8373375,3.444973,2.834615,-0.29037586,-6.605737,-2.8782787,-1.3383538,-0.74103224,-3.841134,-1.9458398,-5.5213723,-4.801547,-2.9894264,-1.6195707,-2.9533913,-0.606941,-3.6879869,-0.7695076,0.2866129,1.7879984,0.26142883,-0.9912787,-1.9665755,-1.2130463,-3.0026445,-3.52634,-3.7737887,-0.7989192,0.9847742,-1.0202092,0.5701732,0.6052788,0.5655359,0.5385409,0.5410848,0.5422481,0.5366634,0.5390929,0.59952253,0.6673557,0.6094177,0.52842253,0.54744416,0.59579456,0.56282675,0.51696587,0.49984092,0.49791518,0.49943897,0.5040178,0.52993476,0.53616774,0.5090147,0.47950074,0.43763188,0.40717903,0.39386544,0.40523255,0.44433343,0.5085709,0.52469987,0.4798832,0.43727958,0.42311078,0.43744853,0.4132288,0.38047883,0.37367058,0.38613078,0.37111706,0.35571754,0.3672849,0.38535696,0.3949417,0.40686038,0.4278465,0.46123567,0.49175566,0.5087395,0.5230455,20.4993,2506.415971300107
15,Cold impulse  Alternative rock Type Beat.mp3,Alternative Rock,Sad,"alternative rock type beat, тринадцать карат type beat, saypink, pop rock type beat, sinth rock",153,G,minor,-153.65717,158.85524,-31.183113,29.43646,0.23661052,8.611221,3.2119257,8.07941,-1.5216321,3.713193,-3.3972313,0.07391947,5.0911307,2.6055238,-1.8912891,2.2899046,-0.14235842,3.6155486,4.5189233,2.2709093,0.2370374,3.6177943,-3.350502,-4.1513133,-2.3300257,1.0835097,-1.6445515,-0.2468128,-3.4541821,-1.7393712,-5.3081064,-4.751262,-2.635622,-2.1630278,-2.1981802,-0.40066594,1.3676026,1.0677966,0.77287966,-1.6911097,0.031968363,-2.5831625,-1.2432462,-3.78634,-2.617409,-3.2140524,0.15569378,-4.970306,-3.4655647,-1.4746695,0.41612896,0.40768746,0.3892539,0.38618156,0.3878715,0.38571665,0.40024692,0.43818548,0.48675394,0.5245544,0.52303296,0.51397586,0.5135576,0.5191334,0.48308858,0.45153785,0.4536761,0.47414058,0.4478882,0.42024133,0.43047065,0.4474023,0.421183,0.39141515,0.386526,0.3881185,0.38207707,0.3872039,0.41395545,0.44256184,0.44524387,0.4217247,0.40766206,0.411055,0.42882133,0.47154653,0.5247793,0.57179374,0.6223235,0.60415065,0.57431144,0.5543778,0.54000235,0.49360737,0.44396073,0.40100288,0.3789872,0.36952522,0.37806985,0.40589514,6.037385,2142.1772015599367
16,Courtney Love  LOVV66 x  Платина.mp3,"Trap, Alternative Rock",Bouncy,"платина x lovv66 type beat, lovv66 type beat",110,F,minor,-270.12674,80.51003,2.4534268,25.794657,-0.04634039,20.377241,1.2712449,13.672027,-5.3472123,0.66493005,-7.3172407,2.9038198,-0.6500379,4.607693,-2.8608248,-1.9636542,-5.0075665,-0.53576726,-1.3280382,-1.1796045,-4.2321715,-2.4476812,-1.295658,1.2625248,0.31245655,1.2496371,1.3040262,2.5803788,3.117507,2.6810098,3.5929728,3.4981701,2.4815683,-0.0013176501,-0.8388832,-3.1890955,-0.7275535,-1.2491208,-0.021452859,1.2273419,1.103529,-0.6549651,-0.06767252,-2.847332,-0.65381885,-0.7904143,0.8839826,-0.60618436,2.2420385,1.1865664,0.62422687,0.5974903,0.56503564,0.5475984,0.55006915,0.546527,0.52549845,0.54396045,0.5750349,0.60802937,0.62729377,0.64263445,0.6717004,0.68898827,0.6583826,0.6423616,0.6276274,0.6142529,0.56239086,0.5217905,0.5315106,0.52422136,0.4742528,0.4323262,0.4127841,0.40566632,0.38492954,0.36749873,0.36318457,0.38703266,0.3976949,0.36382475,0.373118,0.42243564,0.45932287,0.39118037,0.36123547,0.3643668,0.36347488,0.36788028,0.3838531,0.3960868,0.42187756,0.41638732,0.42344815,0.45040414,0.52845967,0.53169125,0.5455232,0.5947106,4.098474,4059.7381533691214
17,Cupsize + madk1d + рэйчи type beat дороги.mp3,Alternative Rock,Energetic,"cupsize, madk1d, рэйчи type beat",100,F#,minor,-93.02954,129.31506,-20.500177,48.051025,0.55972403,19.036049,-3.2047195,13.887403,-1.7250518,13.659062,1.7129117,2.6691208,-2.7757895,6.727519,-0.9712443,3.0119054,-6.2615695,-2.3389182,-2.5756035,1.3451391,-2.4314802,0.6390673,0.79041845,-0.26496434,-4.326141,0.50954217,-1.6612136,-1.2208441,-2.183093,0.3755932,-1.4310335,0.939886,-1.0331472,-0.12855391,-0.5012177,0.2328683,-0.86101466,1.462626,2.205619,-0.14827429,-1.223188,0.20505907,-0.4902301,-4.6083198,-2.2013526,-0.7977797,-1.8242213,-0.19343789,-0.08254925,0.23458411,0.4522613,0.44923353,0.4617407,0.5016608,0.5995998,0.6280265,0.58087444,0.53657484,0.49969122,0.47493023,0.4631029,0.44760638,0.44576535,0.4834883,0.47691822,0.46558368,0.48561046,0.52470386,0.5392926,0.48386914,0.46579045,0.45879728,0.43837023,0.4274987,0.43060884,0.43826813,0.42978418,0.42798257,0.43760216,0.4428097,0.44297078,0.44844174,0.4934386,0.5723258,0.66060746,0.6392222,0.5966285,0.58714557,0.5913347,0.56882733,0.5609836,0.52505034,0.5004599,0.4784299,0.47048777,0.47521,0.47384712,0.44500962,0.43104595,0.4332868,13.119776,3096.642132872678
18,Cupsize + madk1d + рэйчи type beat ты любила танцы.mp3,Alternative Rock,Romantic,"cupsize, madk1d, рэйчи type beat",107,C,minor,37.97169,97.901535,-25.47353,45.172787,10.138689,10.363704,0.92843974,13.75493,-3.182558,10.339874,0.58454317,9.246029,-0.63937044,3.3835676,-7.5406113,-1.1288295,-8.494107,1.3016481,-3.9254978,4.8242,-0.35613126,7.647581,-2.8768659,0.42972004,-7.7526994,0.0055158758,-6.210867,-0.37744102,-6.3137164,0.718024,-2.3510303,2.002584,-3.59818,4.059729,0.14618334,1.5606723,-4.5591197,-0.17931578,-3.1968973,3.5900376,-0.42437902,3.5018244,1.2404063,4.0922217,-1.9743898,-1.2549231,-4.9702206,-1.8685534,-4.226221,-0.5048754,0.58775425,0.5826823,0.52442145,0.51952374,0.4740384,0.45121634,0.44537473,0.47374174,0.50732636,0.5932248,0.5389737,0.46902466,0.45887002,0.46922985,0.47174653,0.47091573,0.440056,0.40176994,0.38282222,0.3613697,0.35886374,0.35356903,0.3445393,0.35714656,0.38674235,0.42627454,0.43021926,0.45330003,0.5705899,0.6759193,0.6890105,0.6420585,0.55369145,0.50540715,0.48691526,0.4589513,0.42926162,0.41648012,0.43116465,0.45156604,0.4136366,0.43331125,0.46210974,0.48342097,0.45483246,0.46999064,0.53176874,0.52582973,0.52569014,0.5494596,45.414173,4330.393369291355
19,cupsize + madk1d type beat .mp3,Alternative Rock,"Crazy, Dirty, Energetic, Disappointed","grunge type beat, type beat cupsize, madk1d, cupsize",162,C,major,-116.05748,127.60284,-42.86926,54.48766,-4.0431457,24.876196,0.61687267,14.788193,2.0709288,11.875764,4.481104,4.3277617,2.9216776,1.9537376,6.2248273,0.7025842,0.73111176,-0.11810976,5.8283825,-0.8733117,4.0114713,2.3051298,5.440268,2.4108264,0.82949644,-1.7137544,2.3122635,4.444478,1.3069313,1.2311844,-0.9492671,0.6293044,0.004592204,3.1545093,1.6012018,2.172878,2.1348288,2.5099607,-1.2747121,0.51335615,0.048082102,0.09218583,1.3849344,-0.25483376,1.3089135,0.68208885,-0.262702,-1.143423,2.2596204,-0.061248247,0.64381605,0.66024077,0.65008456,0.6482343,0.6565004,0.6737908,0.6855931,0.6830971,0.6975269,0.71779186,0.7290916,0.7148389,0.7102166,0.709164,0.71183467,0.7251959,0.7443602,0.7610806,0.7543655,0.74567646,0.73708564,0.7222361,0.70746547,0.7055523,0.71408165,0.70945215,0.70588803,0.7171752,0.72601193,0.7328696,0.7275368,0.6958338,0.6602998,0.64214504,0.6247046,0.60354775,0.59109074,0.5682991,0.5490492,0.5396074,0.5366069,0.5375683,0.54092896,0.5180851,0.5061202,0.5103815,0.5483358,0.580456,0.5941808,0.61542946,17.298443,2951.273070313868
20,Cupsize + madk1d type beat забудь меня.mp3,Alternative Rock,Crazy,"madk1d, cupsize, type beat cupsize",102,C,minor,-23.642937,88.3286,-9.0832,43.24026,-10.479583,18.972658,-6.341559,9.62852,-11.722157,7.872205,-5.5406704,7.0982394,-9.131899,7.5770516,-2.7595851,7.9915624,-2.852504,5.683778,-2.144629,3.895205,-2.0716515,3.8657534,-3.328694,1.1072409,-4.7428064,2.9069483,-4.3105345,2.827854,-2.7274675,1.8483196,-3.266719,3.43363,-2.3850687,-0.25257584,-0.9213763,3.3322709,-3.418912,2.3112328,-3.6320407,-0.15473549,-1.5945097,0.82343495,-1.3749565,2.1930897,-1.4632126,-0.4439165,-2.3229463,-0.37109798,-3.242383,-0.90688026,0.41461065,0.37333712,0.35276365,0.35176575,0.3790328,0.41444534,0.4505722,0.5021867,0.5330944,0.52901846,0.5185117,0.5022632,0.4608555,0.4097032,0.37735587,0.36258233,0.35133106,0.34802416,0.34589624,0.33374718,0.31987053,0.3109015,0.32139894,0.33213905,0.3407888,0.3622745,0.40374088,0.44087285,0.48120353,0.47457,0.44305438,0.43037876,0.4136849,0.39707562,0.3912597,0.38185537,0.38449523,0.39027905,0.41483757,0.4530632,0.49815083,0.49486125,0.43637314,0.40043712,0.384311,0.37848172,0.38716963,0.39631405,0.42652705,0.44487596,23.166931,4504.681664587633
21,Cupsize + madk1d type beat мне плохо.mp3,Alternative Rock,Dirty,"cupsize, madk1d",93,G,major,-58.919243,84.97679,-6.5869694,39.929184,2.0206885,15.137347,-1.692356,13.1757965,-1.4635878,11.993787,-2.500798,9.506111,-6.5190806,5.583372,-5.872348,4.6130795,-7.0281096,3.9048321,-6.8017235,3.0731301,-7.548721,3.1209877,-8.807787,2.8829293,-6.990584,0.45933175,-7.4404926,0.35867357,-7.3158116,0.027490353,-9.006416,0.70116395,-5.597817,0.70643276,-4.173528,-0.3284057,-10.061614,-2.255917,-5.2757907,-1.19374,-4.6459327,1.1478226,-2.48902,0.41019598,-3.2011302,-0.2069353,-3.0226247,-1.233213,-4.204219,-1.4975046,0.58874804,0.5588222,0.53019965,0.50095344,0.47526303,0.45181292,0.43618193,0.451375,0.45535743,0.43680447,0.40346947,0.38233325,0.37469375,0.3656805,0.36430502,0.38059765,0.39148298,0.40021056,0.396843,0.38810253,0.38981694,0.3916243,0.40560833,0.43892747,0.47269517,0.4949553,0.5158287,0.5511338,0.58286935,0.5944357,0.5978533,0.58572525,0.57203454,0.57451355,0.5814069,0.5916157,0.6082324,0.624426,0.63128424,0.6014154,0.5810081,0.57781726,0.575416,0.5921088,0.6113716,0.62529975,0.6473628,0.63974214,0.6271781,0.61791867,16.104046,4477.917370647795
22,Cupsize + madk1d type beat не такая.mp3,Alternative Rock,"Dirty, Energetic","cupsize, madk1d, grunge",107,C,major,-34.63018,112.10579,-14.508435,34.802677,-8.746687,22.184357,-3.203801,13.687064,-4.958825,10.309419,-1.667932,8.068734,-3.026075,6.181179,-2.6812546,3.1003475,-4.9831476,4.1840696,-2.5173733,3.5319645,-5.362094,1.9068133,-4.5236278,4.756433,-3.712841,3.3273215,-3.4074547,1.5518686,-3.9042106,0.8273131,-6.359979,0.9684195,-0.54398465,4.902284,-3.030896,-0.8800592,-5.342581,1.5109215,1.1830761,3.1178722,-4.3102717,-1.6473922,-3.7808335,-1.6417636,-3.5335085,0.19334866,-0.7263073,1.9978955,-1.6160791,1.2335038,0.5838073,0.5255156,0.4417461,0.38882896,0.36477125,0.3357547,0.32913545,0.3302819,0.33366153,0.31664824,0.30565366,0.32408562,0.36012724,0.3884751,0.42066768,0.50324047,0.5773198,0.6062581,0.5514791,0.47801504,0.44303817,0.42603078,0.39773658,0.3810146,0.38760173,0.40127188,0.41757926,0.43466145,0.47684163,0.5124334,0.487656,0.45906842,0.4627397,0.4854976,0.47365397,0.4656823,0.4842667,0.49525842,0.49880558,0.48245463,0.46365517,0.44260412,0.43728867,0.44199178,0.46804503,0.5172139,0.56064373,0.5404033,0.5319059,0.57250667,18.355295,4008.655878206506
23,cupsize + madkid type beat.mp3,Alternative Rock,Dirty,"cupsize, madk1d",133,C,major,-221.84593,159.82939,5.8392553,-30.456738,-28.205137,21.099724,19.623516,11.901832,7.2287784,4.3666224,-0.1819364,5.9957724,0.6368172,-4.0295963,-6.2702923,-8.568482,-1.0457431,-0.7095848,5.4363527,10.078907,8.331444,6.082443,4.4640822,4.1740503,6.0961432,3.8435404,1.2272222,-0.74177635,-3.6980274,-2.69294,-1.6198739,-1.9809356,-3.1969442,-4.846839,-5.386615,-1.6415054,2.3208308,5.413586,3.6020987,-0.34709743,-1.5114464,-1.366981,-2.120782,-3.6047812,-2.502649,-1.1900426,2.3390048,3.0481174,1.1989157,-0.9303996,0.35512054,0.4009218,0.27436686,0.20167257,0.19457766,0.19275163,0.19911353,0.2662691,0.44234943,0.53063786,0.40286022,0.25131613,0.22824788,0.22504546,0.23433463,0.25998145,0.4086592,0.6389536,0.5071587,0.31132343,0.31492865,0.36861056,0.33004743,0.271335,0.29907578,0.35154405,0.29483297,0.24788153,0.29425564,0.3407457,0.32900208,0.27785856,0.2256606,0.20291136,0.20071407,0.22575471,0.30106148,0.39899,0.48743466,0.3673992,0.24302825,0.18740027,0.16176583,0.15618356,0.16957103,0.20470642,0.26303753,0.24342692,0.20766678,0.27917507,11.686849,1548.3675962754023
24,cupsize type beat.mp3,Alternative Rock,"Angry, Crazy","beat cupsize type beat, cupsize, garage rock, grunge type beat",113,C,major,-80.54745,136.09665,-37.59487,56.699726,-5.8885736,21.211246,-5.555089,8.277697,-2.054798,8.414455,3.4878223,6.761751,5.10462,6.3093634,9.470263,3.4867167,2.515538,-0.12584893,3.1958237,-3.3102467,0.87483954,-0.29193807,2.7934258,-0.079058245,-0.014036088,-1.6824331,2.022272,3.2778046,0.52510226,-0.83393496,-2.0404012,0.29560545,-0.65246373,0.98222625,-0.480861,1.2486955,0.91033435,1.7959058,-1.1972804,0.572335,-0.27448288,-0.5864956,0.5088105,-0.5888991,0.73479265,-1.1095095,-1.5260005,-1.1607126,1.731811,-0.25428465,0.6912491,0.6827094,0.6667807,0.6556785,0.65421313,0.65609074,0.6580044,0.6797794,0.7338084,0.76612765,0.74375093,0.693483,0.655707,0.6269132,0.6261854,0.6654046,0.71970546,0.767631,0.7925549,0.75909317,0.68641603,0.6372505,0.6087315,0.5909777,0.58018196,0.5795607,0.5735213,0.5623531,0.5522991,0.5477221,0.5410884,0.5340806,0.529896,0.52333766,0.51832867,0.51851225,0.5312409,0.54274035,0.54987466,0.56053936,0.5504885,0.54884845,0.5485286,0.54589885,0.5550049,0.5732413,0.5986288,0.64230275,0.6573726,0.67569345,32.079067,2721.578195152166
25,DARK RITUAL .mp3,Alternative Rock,Crazy,"sematary type beat, electric guitar",130,A,minor,-106.72516,127.018196,-59.126606,56.04913,-4.4758587,16.436508,-10.50129,6.0959206,0.04391495,6.7959657,-2.063362,2.933091,-2.4885156,5.051136,-0.42458102,2.0286605,1.601891,3.4860504,3.351213,-1.4413676,1.1296822,-0.8426556,0.4522946,-0.30405578,1.1207936,-1.29047,1.7646887,0.8176025,-2.4210746,-1.9080087,-1.5228775,-1.9448277,-1.1456913,3.0399952,0.9666233,1.6143731,4.3762617,3.969203,0.8633288,1.5843565,0.41333383,-3.1869445,0.071053244,0.15807682,-1.9332814,-0.9006307,1.2921488,-3.964389,0.1888666,-0.06644996,0.41671234,0.4335505,0.4179213,0.44381568,0.51762486,0.5094192,0.46109018,0.46407357,0.48291168,0.45484185,0.44623274,0.4517777,0.44970378,0.4481909,0.46705383,0.50516725,0.5262019,0.5580217,0.57445663,0.5436557,0.51210654,0.48681915,0.4552866,0.42958298,0.41408497,0.40973327,0.4121602,0.4197432,0.42440277,0.42433125,0.42162594,0.43005884,0.45019317,0.48877552,0.48949325,0.49266884,0.5032165,0.52489,0.5617504,0.56097806,0.5590377,0.5593965,0.57394147,0.56010956,0.5227651,0.48800892,0.4787376,0.4638101,0.41956574,0.3994428,7.2426643,3073.598962924712
26,Decision.mp3,Alternative Rock,Sad,"grunge rock, alternative rock",162,A,major,-176.91376,168.10793,-18.453255,-9.891336,2.624278,13.829719,-1.9744754,12.210524,2.7775574,-3.2959545,-8.343318,-3.5401087,-3.3442543,-4.431506,-8.744223,-6.04934,-5.9909806,-3.8945756,3.0497248,1.5419374,-1.3024453,-1.2037259,1.4071456,-0.5307349,-2.874759,-3.698144,-2.7882264,-1.9366335,-0.5629267,0.609184,-3.1614983,-5.3356266,-3.8182638,0.6944994,1.058878,0.11102442,0.15349606,0.56414634,-0.50472814,0.20735954,-0.33020034,-2.350874,-3.0203526,-4.5133395,-5.0440845,-6.794999,-5.6768656,-2.119407,-0.17140438,1.0770376,0.34887195,0.33915877,0.34950545,0.38352737,0.42451027,0.4190847,0.43400866,0.46829247,0.49053967,0.45541266,0.46114993,0.5119729,0.5989216,0.6809673,0.61035806,0.55275255,0.54169375,0.5480425,0.5061578,0.42979568,0.40716138,0.44063863,0.4071506,0.3483851,0.33750945,0.3466194,0.32765293,0.2988603,0.3209678,0.36937746,0.34843135,0.320836,0.35332376,0.41763365,0.46816796,0.44173196,0.40702257,0.40662464,0.42133164,0.41390082,0.41584638,0.45110434,0.48378938,0.4860637,0.44455236,0.41929185,0.4511214,0.4338997,0.38552818,0.35694,10.355277,1741.7862470540656
27,"Deftones, Altrock, Novulent, Shoegaze, Flyingfish type beat .mp3","Rock, Alternative Rock, Classical Rock","Accomplished, Adored, Annoyed, Anxious, Angry","deftones, dirty angel, scars, novulent, novulent type beat",112,F,minor,-81.69288,175.81978,-37.825417,34.144768,-20.61349,19.552885,-18.430227,3.4808433,-7.619393,2.7539492,-9.955747,-3.8975527,-6.814775,-3.7047539,-1.4675122,-3.9421175,0.8362209,-5.5681257,0.18437454,-7.666778,-0.640308,-4.4878826,-0.27497333,-3.6844656,-0.6213164,-1.5211343,0.92913395,1.5329555,2.0373986,1.2877878,0.23911898,0.5339501,-2.3903284,-0.5778167,-3.7644618,-1.6636623,-4.532428,-0.7413062,-1.1763167,0.69014126,-0.88965166,-0.27577055,-0.27442977,-0.46850756,0.86879444,1.0952492,1.1943539,-0.6845538,0.4591175,0.5978004,0.58924925,0.59694403,0.50575453,0.45697773,0.44260103,0.4270151,0.38902977,0.3764784,0.414057,0.46681535,0.50038433,0.5380608,0.6158876,0.6899678,0.6325769,0.54730076,0.49976102,0.45972028,0.41998306,0.40626147,0.4142532,0.4117782,0.37856308,0.3337346,0.30130348,0.2938185,0.30762395,0.34405294,0.40462336,0.45793566,0.46890685,0.44135717,0.4326896,0.43881702,0.43097237,0.3788165,0.31291443,0.2820236,0.2666169,0.25724798,0.2730823,0.34484014,0.38982356,0.3581908,0.30145073,0.27515247,0.29110712,0.32575327,0.3988927,0.51750195,12.7251,2350.9408461157154
28,Dumbfound.mp3,Alternative Rock,Anxious,pop rock type beat,130,F,major,-215.46555,152.86578,5.5070324,38.09426,0.7464356,16.98464,5.0819955,7.3813515,3.9702578,2.3739538,-1.1806681,2.42432,5.4961233,4.379182,-0.47206354,-4.312694,-0.5946818,-1.8510299,3.2687833,-1.8826044,1.0273039,0.6261807,-0.40538123,-0.95104194,-0.69983304,3.9687555,1.7547402,-1.0374941,-1.7857498,-1.3201804,0.9052461,-0.17724629,-3.331694,-3.749457,-2.9237616,1.3527158,0.901291,1.1069645,-1.4226717,-2.1917748,-0.5701398,-1.3756279,0.16813329,-1.4538139,-0.81129694,-0.67020106,-2.0336058,1.208425,2.1525812,-1.3094364,0.530185,0.54020315,0.5390862,0.54016745,0.55386806,0.57234,0.59395117,0.6232155,0.6726247,0.70714736,0.7021959,0.679862,0.6637526,0.6384384,0.6034926,0.57715267,0.57340705,0.5916828,0.5994651,0.60135674,0.61553055,0.6398907,0.64944524,0.6060381,0.5669162,0.5524911,0.5437974,0.54205376,0.54595685,0.5559018,0.55685425,0.5339727,0.5104328,0.4992105,0.49639332,0.5031302,0.5165666,0.5370796,0.5644555,0.554512,0.5204429,0.50025326,0.4915357,0.48805887,0.47628894,0.46675205,0.46800962,0.4793342,0.4859604,0.50694287,7.135295,1877.6654699854607
29,Ex Lover  поп рок х три дня дождя х тринадцать карат.mp3,Alternative Rock,Annoyed,"альтернативный рок, поп рок",161,B,minor,-131.34969,141.28589,-21.044561,26.612318,5.917304,20.601982,0.65802443,16.036524,-0.041480556,8.850599,3.8822198,8.052914,3.6383793,9.06932,3.0796108,3.0880203,-2.3645487,-0.37505198,-2.971968,-1.9837617,-5.1137633,-1.3140064,-3.9074218,-2.0825431,-2.8920703,1.6489422,-0.07188523,0.64071524,-2.1555645,0.6373313,-1.5399683,-0.19330631,-1.4075929,-0.37274122,-3.0155377,0.9405241,-1.2684218,-1.506982,-3.0185828,-2.3459373,-2.2162886,-0.1484764,-1.5515589,0.3619116,-0.86162597,-1.0583721,-2.8722932,-0.8432803,1.0110494,-0.6694627,0.48618883,0.47317517,0.47924075,0.49754924,0.5448745,0.56841594,0.5505689,0.57737005,0.6393192,0.65336347,0.5975073,0.54982495,0.5381106,0.50283945,0.4727489,0.48093796,0.5184214,0.56349874,0.5251167,0.46395376,0.45130017,0.4509412,0.4353108,0.44302663,0.4789178,0.51217616,0.50799006,0.4885342,0.46674338,0.45236146,0.45069808,0.4531636,0.4638127,0.49652848,0.5335187,0.5213851,0.522125,0.5466081,0.56988955,0.5246527,0.49063873,0.4878497,0.48820674,0.4778308,0.4893831,0.5243755,0.5824565,0.56155324,0.5037803,0.49432796,8.803297,2517.794752314478
